reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
0c66ce17-864e-407c-be43-b483dc5f1bd1,Haris,https://play-lh.googleusercontent.com/a-/ALV-UjVBv6i838xDH8RwWHcVLPw-ssvx8zTW0B00GZyPBdm-OUh-lDnw,mohon berikan fingerprint untuk mempermudah lebih cepat masuk ya pada apk floq,5,0,1.5.2,2025-10-07 11:30:17,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-10-07 11:33:11,1.5.2
d88e1f2f-57ce-4728-8550-88f5b9163436,Muhamad Raihan Agin Naufal,https://play-lh.googleusercontent.com/a-/ALV-UjVIlSxvgMKu2DW1xhflXT1wCKt0PbJlTSf-Z7QmGaClGlo1drM,"jelek banget, spread harga jual dan beli sangat lebar. otp susah masuk, grafik gak akurat dan kurang update, padahal tampilan nya udah bagus",1,0,1.5.2,2025-10-07 10:44:31,"Hai! 👋
Maaf ya atas kendala yang kamu alami. Yuk, langsung hubungi tim support lewat Live Chat di aplikasi atau kamu bisa menghubungi kami melalui email customerservice@floq.id biar bisa kami bantu lebih cepat 💬

Kalau sudah teratasi, kami akan senang banget kalau kamu mau update review-nya 🌟
Makasih banyak atas dukungannya! 💛",2025-10-07 11:06:55,1.5.2
059b9e87-5311-4980-a9f7-cb8a929f963b,Aiza Memory,https://play-lh.googleusercontent.com/a-/ALV-UjWtoNQfTKahzQg8aZBd9oZR3nn0lbYSrBDX1JrNkcPFP6aHTj9L,tampilan grafiknya gak ada pilihan,1,0,1.5.2,2025-10-07 09:30:39,"Hai! 👋

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya
Terima kasih atas feedback-nya! 💛",2025-10-07 09:41:18,1.5.2
548f0cf9-22e5-40f3-866d-c303041ac560,Dimas Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjUWNvwjCNG47JEsXhsv1MTbZptD7X3Es_5Ud_IH1VSErKFL4OVFVw,"sangat mudah, layanan servis nya ramah, intinya top deh",5,0,1.5.2,2025-10-07 08:18:31,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-07 08:36:30,1.5.2
6b2156bf-ea82-4a2a-b1a9-866800f446de,Wawan Nurwansah,https://play-lh.googleusercontent.com/a/ACg8ocJ8zWVpy-SNy1B7T01KpCfmIUSl82Ke7capUS8SN54FpY9RbQ=mo,bagus bisa deposit 1rb admin murah,5,0,1.5.2,2025-10-07 03:33:27,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-07 07:05:34,1.5.2
725d1f8d-72d0-4af9-a2fb-b91847f5860f,Obi Gaming,https://play-lh.googleusercontent.com/a/ACg8ocJGtYaAVWwJiJlbpyzf1KYj8LQw6OUG9mojJw9qIK3G5yspNw=mo,"Floq aplikasi trading terbaik saat ini di Indonesia, transaksi nya cepat memudahkan kita untuk menabung btc dan aset lainnya. buruan download dan daftar aplikasi floq sekarang. MUHAMAD FAHRU ROJI @massbyy #TRADINGDIFLOQ",5,0,1.5.2,2025-10-07 03:21:45,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-08-20 10:54:48,1.5.2
1c47813e-8803-4e7d-bcbd-6edc8cbe2978,dhozyxz.,https://play-lh.googleusercontent.com/a/ACg8ocK0TEwUU6AJBhXVqke9eR2Zolbm3vs1A8uGhtPBOh2ZySkQbGU=mo,aplikasi bagus,5,0,1.5.2,2025-10-06 18:24:36,"Halo! Wah, terima kasih udah kasih rating bagus buat kami!
Seneng deh bisa jadi bagian dari perjalanan kamu di dunia kripto bareng FLOQ 💫
Butuh bantuan atau mau ngobrol? Tim kita siap sedia di Live Chat aplikasi!
Semoga harimu seceria pesan yang kamu kirim tadi ya ✨",2025-10-06 18:29:46,1.5.2
39dc68e1-ae96-4175-8a29-1db20d20bb05,yezchanel Zal,https://play-lh.googleusercontent.com/a/ACg8ocLUvNssNbRKbgmZQouxLyNrUKJtXaZtDv7CCjwr6z_YjUvu6w=mo,sangat bagus,5,0,1.5.2,2025-10-06 17:02:24,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-06 17:10:38,1.5.2
9cb71a88-d4c8-4916-a52a-ccf03b587f70,Andika Dika,https://play-lh.googleusercontent.com/a/ACg8ocKfwo9b-dijziydSqFoTeg3ds14DMN1l89bo-2f3X5Ei3m0Mg=mo,kes,5,0,1.5.2,2025-10-06 15:43:05,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-06 15:47:49,1.5.2
b0a76c38-9039-4224-a8c6-9cba282a35f1,Uray Siska Dewi,https://play-lh.googleusercontent.com/a-/ALV-UjXIfOfSmcSFAmrjZo5rmeiJyTK01Y4eKZZ2m915CCsQTy-2-Zo,pelayanan lewat cs emailnya cepat tanggap. Alhamdulillah permasalahanku beres. Makasih floq🙏💫,5,0,1.5.2,2025-10-06 14:19:37,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-06 14:24:45,1.5.2
b0d4c832-8f67-4ad2-9e04-06bb5f6062a2,Official Shaka BDJ,https://play-lh.googleusercontent.com/a-/ALV-UjV_J4mzX3p5mYGaNvH0IgbRJ66Tk58c9OhPlbcsJ8ImqExMFNQ4-Q,"Tolong , untuk pengisian Saldo, di sertakan melalui BCA dong min, biar makin sempurna",5,0,1.5.2,2025-10-06 01:36:01,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-10-06 07:01:06,1.5.2
63b69cca-4f6d-43da-a292-9a49fc364d07,Hermawan Sai,https://play-lh.googleusercontent.com/a/ACg8ocLFbGrswh6QurQ6vlG-BiTot5DfgQc961o5tba5962FEbtanQ=mo,terus tingkat kan lagi sistemnya good job semoga kita semua jadi orang sukses,5,0,1.5.1,2025-10-05 21:21:24,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-05 21:33:45,1.5.1
0c66c316-e10e-4fb3-b347-7a8410e71bbb,soleh apa bae,https://play-lh.googleusercontent.com/a-/ALV-UjX_qGCYF1VSgC1rNqFvjU_sQSI4Yc7KFM0wAFQr4LJRjE8srbjC,aman,5,0,1.5.2,2025-10-05 17:41:14,"Halo! Wah, terima kasih udah kasih rating bagus buat kami!
Seneng deh bisa jadi bagian dari perjalanan kamu di dunia kripto bareng FLOQ 💫
Butuh bantuan atau mau ngobrol? Tim kita siap sedia di Live Chat aplikasi!
Semoga harimu seceria pesan yang kamu kirim tadi ya ✨",2025-10-05 17:51:57,1.5.2
b8675e0f-a9fc-4e7e-9c62-4159c1d5c5fd,Arya Adynata,https://play-lh.googleusercontent.com/a/ACg8ocIE54moP8dhqu3kdoPhwkCl9Q6wyf5yHkCCoBu2IgFbrAzvgg=mo,"untuk APK nya udah bagus banget dan simple. tapi tolong tambahkan lagi metode isi saldo dan penarikan nya min, contohnya kayak dana. tambahkan dana min",4,0,1.5.2,2025-10-05 17:20:06,"Hai! 👋
Terima kasih banyak atas review positifnya 🙌 Senang banget dengar kamu nyaman pakai aplikasi Floq.
Masukan soal fitur Futures sudah kami catat ya 👍 Tim kami terus berinovasi, semoga segera bisa hadir.
Jangan lupa terus pantau update dari Floq 🚀",2025-10-05 17:49:58,1.5.2
ed16984b-9449-4cd1-9eb8-84bed2fe8181,rafi hy,https://play-lh.googleusercontent.com/a/ACg8ocJTt3DQ9G7cRZl6L9BA85yf3wn_TLYyimGRX1qq_UnLR6_BuA=mo,ada in sea bank biar enakk,5,0,1.5.2,2025-10-05 13:48:32,"Hai! 👋
Terima kasih banyak atas review positifnya 🙌 Senang banget dengar kamu nyaman pakai aplikasi Floq.
Masukan soal fitur Futures sudah kami catat ya 👍 Tim kami terus berinovasi, semoga segera bisa hadir.
Jangan lupa terus pantau update dari Floq 🚀",2025-10-05 13:55:21,1.5.2
e98b6414-6e33-44b4-87a3-2c3f3e79d500,Purnama Cell,https://play-lh.googleusercontent.com/a-/ALV-UjVm-X4iebInty60-__LZkIb2jN1I-vMuYZnLbKYl2ptd_FjqYE,sangat cocok banget buat pemula gak ribet,5,0,1.5.2,2025-10-05 13:06:02,"Haiii, makasih banyak udah sempetin kasih review! 🌟
Kita seneng banget bisa nemenin perjalanan kamu bareng FLOQ
Kalau nanti ada yang bikin bingung, pengen tanya-tanya, atau cuma mau say hi, langsung aja ke Live Chat ya!
Semoga hari kamu secerah semangatnya ✨",2025-10-05 13:12:54,1.5.2
01fea47f-281a-4607-be42-f7b4d5d90a45,Vin O,https://play-lh.googleusercontent.com/a-/ALV-UjWEAEXXqwWhtlper76vd0lw2xOEWGiyIgnWUqGLF6lB3Du6nWQ,"Halo... floq udah membantu banget buat beli koin crypto, terutama btc, tapi kalo bisa , buat web floq, atau versi windows,hehe",5,0,1.5.2,2025-10-05 12:30:35,"Hai! 👋
Terima kasih banyak atas review positifnya 🙌 Senang banget dengar kamu nyaman pakai aplikasi Floq.
Masukan soal fitur Futures sudah kami catat ya 👍 Tim kami terus berinovasi, semoga segera bisa hadir.
Jangan lupa terus pantau update dari Floq 🚀",2025-10-05 12:57:45,1.5.2
49ff7648-cf9e-4030-af56-cfc7e7a3f087,Antonio Tesla,https://play-lh.googleusercontent.com/a/ACg8ocL0bzGawktWPcfifBf7LXGjcB2p7ERP3I28CYD3Y-t08sKXYQ=mo,good,5,0,1.5.2,2025-10-05 11:44:44,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-05 13:11:11,1.5.2
b732ebe6-9f7b-4785-b2f9-df01662ecb60,Muichiro Tokitou,https://play-lh.googleusercontent.com/a-/ALV-UjUHdN6cs_V48JDQw551EoHcw81xLiZl8fODKFWU0Mh9yzwsaaM,"aplikasi ini bagus banget! udah murah lagi, mulai dari harga Rp.1000 lumayan tuh",5,0,,2025-10-05 05:38:05,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-05 07:18:30,
2cbcb7a3-af23-4f90-b60b-a0b029d86fed,Muh Ryan,https://play-lh.googleusercontent.com/a/ACg8ocJyOwY65Drmj2j2-OWcUQk7R55S2FflKh7s_V-AHBfZiPEf9g=mo,proses pembelian dan penjualan kripto di floq aman dan cepat. mantap banget! #BeliKripto,5,0,1.5.2,2025-10-05 02:56:51,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-05 07:18:30,1.5.2
34b7c579-ca7f-4080-bdea-fe4d8ae1f541,pak suryanto,https://play-lh.googleusercontent.com/a/ACg8ocL_9D-oQ2ivOkbHkyeprjbJTbaHyYAuXD6F0N3AhZgx12Yt-Q=mo,lumayan bagus dan mudah digunakan... tapi grafiknya sepertinya kurang pas.,5,0,1.5.2,2025-10-04 23:53:39,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-10-04 23:57:14,1.5.2
9341ad1c-2d6c-4e81-9e67-ed779a27f1b2,Samsuni Rony azaa,https://play-lh.googleusercontent.com/a/ACg8ocLFEvx_QpB3aHs1OpCtzovgJRBHuJRZZ5R4-63xas_HusKf=mo,mantap,5,0,,2025-10-04 20:20:28,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-04 20:26:48,
3797cb16-dd1e-4c07-a508-ba24da1dce8c,Rizal fai ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjWd8wCAB8aCj7NyTsqJieUcHetH7sR7m9C8f7cR3hSWlztWqsBV,"Em.. bang timoty bole ngga tambahin metode penarikan gopay gt🗿😵 Overall bagus bgt, cuma umur gw masi 15 ASTAGA😫 2027 masi lama lagi🙄😖",5,0,1.5.2,2025-10-04 19:04:03,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-10-04 20:04:54,1.5.2
d6cd010d-9554-4c21-a8e1-1769a95c9c1e,M.K Fauzan,https://play-lh.googleusercontent.com/a-/ALV-UjV78bAgjpvK0rxT-MGFy65IkAzptLrFMQj9csRn7IMoyjbwywY,kenapa ya saya sudah punya akun tapi selalu kalo masuk ke aplikasi kasi nya kaya baru download pdhal saya sudah top up di situ mana nunggu kode otp lama,5,0,1.5.2,2025-10-04 18:09:02,"Hai! 👋
Maaf ya atas kendala yang kamu alami. Yuk, langsung hubungi tim support lewat Live Chat di aplikasi atau kamu bisa menghubungi kami melalui email customerservice@floq.id biar bisa kami bantu lebih cepat 💬

Kalau sudah teratasi, kami akan senang banget kalau kamu mau update review-nya 🌟
Makasih banyak atas dukungannya! 💛",2025-10-04 18:00:33,1.5.2
54a24cfb-8292-417a-b25c-8d964617168c,Apri,https://play-lh.googleusercontent.com/a-/ALV-UjUxzsZ_6QpAeD3iDAZbPoZRgyjHyjeKrlw8s0jwLBeqOEfD-mjd,"sakit mata saya, gak ada mode gelap nya.",5,0,1.5.2,2025-10-04 16:53:56,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-10-04 17:00:57,1.5.2
6e82d42c-3d3e-42d4-b143-5f827fb8aee5,Digital Future,https://play-lh.googleusercontent.com/a-/ALV-UjXrWq8tACb7rRW4PK_oWLac8Km0ztLJ2ut1PwrjvD01jeQAKnZb,"bagus bs pakai gopay tp bunga 1,3% itu super mahal jika melihat KUALITAS FLOQ, tidak ada logij via finget touch / deteksi wajah, tidak ada tampilan USD, transfer bank cuma via PERMATA, tidak bs favorit, tidak ada staking, SELBIHNYA BAGUS ADA INFO RWAP, L1, L2, tampilan ringan, dan hebatnya bisa beli BTC mulai dr 1k IDR 👍⭐, info berita masih dalam bahasa Inggris bukan Indonesia, tidak ada future, dll masih banyak fitur yang kurang",2,0,1.5.2,2025-10-04 10:22:34,"Hai! 👋
Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀
Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya
Terima kasih atas feedback-nya! 💛",2025-10-04 10:42:31,1.5.2
9822179d-0f8d-40cc-b526-37c1421d4973,Arif Bayu,https://play-lh.googleusercontent.com/a/ACg8ocKWLRsPqCuwvtR46OahPpcSQtyGiQi0RpxHGMhtuA63RKmG=mo,Ini app luar biasa! Jual beli cripto sangat lancar.#Belikripto,5,0,1.5.2,2025-10-04 10:15:38,"Halo! Wah, terima kasih udah kasih rating bagus buat kami!
Seneng deh bisa jadi bagian dari perjalanan kamu di dunia kripto bareng FLOQ 💫
Butuh bantuan atau mau ngobrol? Tim kita siap sedia di Live Chat aplikasi!
Semoga harimu seceria pesan yang kamu kirim tadi ya ✨",2025-10-04 10:45:00,1.5.2
2cb12c6f-c430-46b8-a86a-f4d62763bfca,Muhammad Ryan Azzmi,https://play-lh.googleusercontent.com/a-/ALV-UjXrsf3_Nx0jlaHtst3XB__D2jmp_kGW16y7WQ8pF91_BECmQ52G,aplikasi keren untuk jual beli kripto lancar dan mudah digunakan tidak ribet langsung aja download ya #belikripto,5,0,,2025-10-04 09:47:53,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-04 10:07:36,
d44c411e-bb15-4a14-8d9c-e8faa30a3ef3,Iresyah,https://play-lh.googleusercontent.com/a/ACg8ocLbpAtaoUEpVBn2tZ224JpFl9-OEIc-gFP7e2ungTKLvjKilA=mo,Beli dan jual Kripto mudah sekali di apk ini #BeliKripto,5,0,1.5.2,2025-10-04 09:43:10,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-04 10:07:03,1.5.2
169c9cec-9645-4c10-9cda-aab8642d818b,ULUL ALBAB,https://play-lh.googleusercontent.com/a/ACg8ocIhBjNl6qrGpCW7QihMqs5xb8f0jTZ-OXqSTd68D1OJtokFEw=mo,alt cointnya belum lengkap gak kaya di indodax,5,0,1.5.2,2025-10-04 08:36:56,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-10-04 09:13:33,1.5.2
